mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2017-03-12 15:06:32.413969920,69.1117,-49.4604,5944.0,59.0,-4227.0,33.3,4179.0,76.3,31,L,8,3413
2021-10-11 14:54:50.233907968,69.1117,-49.4604,8939.0,147.0,-5989.0,178.7,6636.0,114.2,16,L,8,3413
2019-08-03 14:54:53.786356736,69.1117,-49.4604,6945.0,26.0,-4712.0,26.7,5102.0,25.1,16,L,8,3413
2022-06-21 14:48:38.417818880,69.1117,-49.4604,7286.0,28.0,-4905.0,30.2,5389.0,26.8,23,L,8,3413
2018-02-19 15:06:34.149938944,69.1117,-49.4604,5892.0,60.0,-4091.0,44.9,4240.0,70.6,15,L,8,3413
2019-05-29 00:06:11.791216896,69.1117,-49.4604,6263.0,112.0,-4391.0,91.0,4465.0,128.9,16,L,8,3413
2020-05-15 15:06:13.081414912,69.1117,-49.4604,6116.0,109.0,-4271.0,76.4,4378.0,133.1,16,L,8,3413
2013-04-15 14:59:30.717771008,69.1117,-49.4604,7685.0,82.0,-5299.0,83.2,5566.0,80.9,24,L,7,3413
2018-04-10 14:54:11.493638912,69.1117,-49.4604,5885.0,104.0,-4021.0,73.7,4298.0,124.4,15,L,8,3413
2016-07-23 15:06:46.756058112,69.1117,-49.4604,9270.0,45.0,-6260.0,38.6,6837.0,49.5,16,L,8,3413
2017-07-21 14:48:31.668825088,69.1117,-49.4604,7095.0,16.0,-4929.0,17.3,5103.0,15.3,16,L,8,3413
2018-07-13 23:59:28.196875008,69.1117,-49.4604,5316.0,49.0,-3800.0,50.6,3718.0,48.1,32,L,8,3413
2016-08-10 14:54:53.308239104,69.1117,-49.4604,9613.0,24.0,-6398.0,24.9,7175.0,22.3,16,L,8,3413
2021-09-09 14:55:05.494231040,69.1117,-49.4604,9400.0,178.0,-6241.0,126.5,7029.0,210.1,16,L,8,3413
2022-06-27 15:00:32.731885056,69.1117,-49.4604,7101.0,86.0,-4985.0,77.7,5058.0,92.6,24,L,9,3413
2022-06-23 15:00:21.769687040,69.1117,-49.4604,7088.0,79.0,-4907.0,72.7,5116.0,83.5,16,L,9,3413
2015-04-18 14:53:46.501947904,69.1117,-49.4604,7483.0,97.0,-5033.0,97.2,5538.0,96.5,15,L,8,3413
2022-07-13 23:54:10.759675904,69.1117,-49.4604,8053.0,109.0,-5424.0,107.4,5953.0,109.6,8,L,9,3413
2017-04-21 15:06:10.744651776,69.1117,-49.4604,6074.0,86.0,-4206.0,69.5,4382.0,98.2,15,L,8,3413
2022-04-09 14:54:43.262498048,69.1117,-49.4604,6677.0,149.0,-4351.0,113.7,5065.0,169.8,7,L,9,3413
2016-04-11 15:00:12.900666112,69.1117,-49.4604,8212.0,128.0,-5400.0,80.8,6187.0,155.3,15,L,8,3413
2020-03-20 15:06:35.854422016,69.1117,-49.4604,5404.0,46.0,-3943.0,27.7,3697.0,61.0,31,L,8,3413
2017-04-05 15:06:19.980364032,69.1117,-49.4604,6063.0,90.0,-4088.0,58.2,4477.0,110.3,15,L,8,3413
2018-09-01 14:53:59.120240128,69.1117,-49.4604,7008.0,43.0,-4821.0,43.1,5086.0,43.0,16,L,8,3413
2015-05-13 14:47:45.030170368,69.1117,-49.4604,7369.0,137.0,-4958.0,89.9,5452.0,165.9,15,L,8,3413
2021-05-27 00:00:00.895864832,69.1117,-49.4604,8691.0,85.0,-5965.0,89.4,6320.0,81.9,16,L,8,3413
2015-02-13 14:54:42.001187072,69.1117,-49.4604,8020.0,94.0,-5515.0,60.4,5823.0,116.2,15,L,8,3413
2022-05-29 00:05:37.186640896,69.1117,-49.4604,6834.0,149.0,-4648.0,112.8,5010.0,173.8,16,L,9,3413
2017-04-14 15:00:04.341362944,69.1117,-49.4604,6168.0,99.0,-4144.0,59.2,4569.0,122.4,15,L,8,3413
2017-05-15 15:06:14.454963968,69.1117,-49.4604,5677.0,88.0,-4102.0,60.2,3925.0,111.0,32,L,8,3413
2022-06-11 23:53:59.746443008,69.1117,-49.4604,7466.0,166.0,-4849.0,84.1,5677.0,205.6,8,L,9,3413
2013-04-20 02:56:24.332261888,69.1117,-49.4604,8490.0,174.0,-5367.0,138.1,6579.0,194.4,15,L,7,3413
2019-08-26 15:00:47.526498048,69.1117,-49.4604,7705.0,32.0,-5359.0,33.3,5536.0,30.6,16,L,8,3413
2022-04-05 14:54:37.801893120,69.1117,-49.4604,6716.0,145.0,-4513.0,86.5,4974.0,179.5,16,L,8,3413
2022-06-17 14:48:49.475576064,69.1117,-49.4604,7051.0,81.0,-4913.0,98.2,5058.0,60.6,16,L,8,3413
2017-07-20 14:54:42.710473984,69.1117,-49.4604,420.0,9.0,-419.0,9.0,-33.0,16.1,192,L,8,3413
2013-05-10 02:59:24.969097984,69.1117,-49.4604,7602.0,73.0,-5197.0,61.6,5548.0,81.2,24,L,8,3413
2013-04-14 15:02:29.049587968,69.1117,-49.4604,7847.0,59.0,-5412.0,45.8,5682.0,68.4,25,L,8,3413
2014-04-24 14:48:28.399636992,69.1117,-49.4604,7748.0,171.0,-5283.0,108.7,5668.0,211.3,15,L,8,3413
2018-04-08 15:06:10.426378752,69.1117,-49.4604,5774.0,86.0,-4038.0,50.9,4127.0,110.1,15,L,8,3413
2022-06-19 15:00:35.637070848,69.1117,-49.4604,6796.0,66.0,-4762.0,58.9,4849.0,72.3,23,L,8,3413
2022-07-01 23:54:21.297355008,69.1117,-49.4604,6976.0,55.0,-4885.0,58.4,4980.0,50.7,32,L,8,3413
2016-07-07 00:05:59.379804928,69.1117,-49.4604,8784.0,75.0,-5978.0,73.9,6436.0,76.4,16,L,8,3413
2019-07-16 15:06:45.484992000,69.1117,-49.4604,7661.0,32.0,-5199.0,32.0,5627.0,32.4,16,L,8,3413
2019-10-15 14:49:02.269236992,69.1117,-49.4604,7462.0,99.0,-5039.0,83.8,5503.0,110.5,16,L,8,3413
2013-04-11 03:02:37.715890944,69.1117,-49.4604,7990.0,112.0,-5370.0,115.6,5915.0,109.5,15,L,7,3413
2016-03-17 15:06:35.655810048,69.1117,-49.4604,7941.0,71.0,-5352.0,45.2,5866.0,87.1,15,L,8,3413
2018-09-24 15:00:18.121680896,69.1117,-49.4604,6907.0,184.0,-4744.0,149.6,5020.0,209.8,16,L,8,3413
2022-04-25 14:54:35.829431040,69.1117,-49.4604,6282.0,53.0,-4349.0,39.4,4533.0,62.6,23,L,8,3413
2018-04-26 14:54:02.433179904,69.1117,-49.4604,5684.0,119.0,-3880.0,101.5,4154.0,132.4,15,L,8,3413
2017-05-25 14:54:22.109902080,69.1117,-49.4604,6095.0,62.0,-4274.0,61.8,4346.0,61.3,16,L,8,3413
2013-03-26 02:58:15.041856000,69.1117,-49.4604,8728.0,118.0,-5986.0,87.0,6352.0,139.5,13,L,8,3413
2019-05-06 15:00:05.876384256,69.1117,-49.4604,5950.0,150.0,-4094.0,98.6,4318.0,183.7,16,L,8,3413
2014-08-19 15:06:51.334437120,69.1117,-49.4604,10180.0,33.0,-6858.0,34.0,7524.0,32.3,16,L,8,3413
2019-02-08 14:54:37.858742016,69.1117,-49.4604,384.0,13.0,-376.0,13.3,-76.0,14.6,239,L,8,3413
2019-12-01 14:54:47.270086912,69.1117,-49.4604,429.0,14.0,-424.0,14.3,-64.0,14.1,223,L,8,3413
2015-04-18 14:54:10.369687040,69.1117,-49.4604,7308.0,143.0,-4968.0,89.4,5360.0,175.8,15,L,8,3413
2014-08-03 15:06:46.019084032,69.1117,-49.4604,9926.0,32.0,-6730.0,31.6,7295.0,32.7,16,L,8,3413
2022-04-25 14:54:11.963819264,69.1117,-49.4604,6300.0,60.0,-4337.0,48.7,4569.0,69.3,23,L,8,3413
2013-05-14 02:56:29.391266048,69.1117,-49.4604,7560.0,120.0,-5018.0,123.6,5654.0,117.5,16,L,7,3413
2015-08-06 15:06:27.168947968,69.1117,-49.4604,10264.0,38.0,-6892.0,36.2,7606.0,38.8,16,L,8,3413
2022-07-05 00:00:22.535344128,69.1117,-49.4604,8591.0,734.0,-5627.0,429.1,6491.0,897.6,8,L,9,3413
2020-06-25 15:00:20.821139968,69.1117,-49.4604,7873.0,55.0,-5476.0,56.9,5656.0,52.4,16,L,8,3413
2019-05-08 14:48:20.904187136,69.1117,-49.4604,4209.0,41.0,2117.0,50.7,-3637.0,36.6,80,L,8,3413
2013-05-13 15:02:32.034863104,69.1117,-49.4604,7358.0,103.0,-4918.0,82.5,5474.0,117.1,17,L,8,3413
2022-04-23 15:06:33.819667968,69.1117,-49.4604,6199.0,57.0,-4349.0,36.5,4418.0,70.7,23,L,8,3413
2021-01-13 14:48:30.070436352,69.1117,-49.4604,572.0,10.0,-567.0,9.9,-82.0,6.7,480,L,8,3413
2022-08-31 14:55:13.356462080,69.1117,-49.4604,8319.0,50.0,-5479.0,54.1,6260.0,46.0,8,L,9,3413
2019-08-01 15:06:50.770138880,69.1117,-49.4604,7000.0,37.0,-4801.0,38.8,5094.0,36.2,16,L,8,3413
2014-07-29 14:48:35.863117056,69.1117,-49.4604,10017.0,42.0,-6703.0,47.4,7443.0,36.5,16,L,8,3413
2020-04-24 14:48:10.488275968,69.1117,-49.4604,5876.0,120.0,-4110.0,98.2,4200.0,137.3,15,L,8,3413
2013-05-09 03:05:35.397747968,69.1117,-49.4604,7974.0,80.0,-5583.0,51.4,5693.0,100.1,23,L,8,3413
2013-04-23 03:06:00.406473984,69.1117,-49.4604,7978.0,114.0,-5577.0,71.3,5705.0,143.0,23,L,8,3413
2022-06-19 00:00:17.703852288,69.1117,-49.4604,6527.0,241.0,-4613.0,140.3,4618.0,310.5,23,L,8,3413
2022-06-23 23:53:49.208668928,69.1117,-49.4604,6852.0,62.0,-4713.0,59.4,4973.0,63.5,32,L,9,3413
2013-04-23 14:59:57.762874880,69.1117,-49.4604,7688.0,114.0,-5290.0,97.1,5579.0,126.7,23,L,8,3413
2020-10-15 15:00:56.731066880,69.1117,-49.4604,8529.0,138.0,-5803.0,96.1,6250.0,166.2,16,L,8,3413
2016-04-29 14:48:12.765152000,69.1117,-49.4604,8187.0,144.0,-5419.0,107.3,6137.0,166.6,16,L,8,3413
2021-01-05 14:48:30.808031744,69.1117,-49.4604,572.0,11.0,-562.0,9.9,-108.0,21.7,496,L,8,3413
2017-06-26 14:54:13.005108992,69.1117,-49.4604,380.0,20.0,-377.0,20.0,-47.0,19.8,144,L,8,3413
2014-06-02 14:54:26.061978112,69.1117,-49.4604,8410.0,96.0,-5750.0,102.3,6137.0,89.4,16,L,8,3413
2013-05-01 14:59:26.277890048,69.1117,-49.4604,8401.0,281.0,-5799.0,275.8,6078.0,286.5,7,L,8,3413
2015-03-26 14:48:07.944937984,69.1117,-49.4604,7850.0,126.0,-5195.0,66.8,5886.0,157.1,15,L,8,3413
2022-07-28 15:06:59.548364032,69.1117,-49.4604,8061.0,82.0,-5518.0,83.6,5876.0,79.7,8,L,9,3413
2015-05-18 15:05:51.690070016,69.1117,-49.4604,7316.0,58.0,-5014.0,46.4,5328.0,66.3,15,L,8,3413
2020-02-11 14:54:55.174736128,69.1117,-49.4604,542.0,3.0,-534.0,3.0,-91.0,3.6,432,L,8,3413
2019-08-12 14:48:46.125956096,69.1117,-49.4604,7282.0,20.0,-4948.0,21.1,5343.0,18.1,16,L,8,3413
2017-08-13 14:54:51.967160832,69.1117,-49.4604,7454.0,29.0,-5112.0,30.1,5424.0,27.3,16,L,8,3413
2013-04-10 03:05:36.047707904,69.1117,-49.4604,8202.0,74.0,-5614.0,60.4,5980.0,84.0,17,L,8,3413
2022-07-09 15:00:28.503706880,69.1117,-49.4604,7389.0,61.0,-5027.0,60.5,5415.0,61.2,15,L,9,3413
2014-05-10 14:48:15.937562112,69.1117,-49.4604,7726.0,76.0,-5284.0,77.1,5636.0,75.9,15,L,8,3413
2013-03-25 14:59:39.774192128,69.1117,-49.4604,8270.0,114.0,-5663.0,108.4,6027.0,118.1,14,L,7,3413
2014-10-06 15:06:58.337942016,69.1117,-49.4604,10088.0,120.0,-6777.0,82.8,7473.0,143.2,16,L,8,3413
2021-01-13 14:48:32.487369728,69.1117,-49.4604,561.0,9.0,-553.0,8.1,-94.0,19.5,512,L,8,3413
2015-05-28 14:54:07.537220096,69.1117,-49.4604,409.0,16.0,-406.0,16.3,-54.0,12.6,160,L,8,3413
2021-06-12 00:00:07.919959040,69.1117,-49.4604,10384.0,106.0,-6850.0,100.0,7804.0,110.5,16,L,8,3413
2015-04-09 15:00:00.540345088,69.1117,-49.4604,7534.0,126.0,-5136.0,103.2,5513.0,143.1,15,L,8,3413
2020-10-17 14:48:58.986754048,69.1117,-49.4604,8668.0,152.0,-5883.0,106.6,6367.0,182.7,16,L,8,3413
2015-05-20 14:53:29.308834048,69.1117,-49.4604,7465.0,59.0,-5077.0,45.4,5473.0,68.0,16,L,8,3413
2016-08-10 14:54:29.421436928,69.1117,-49.4604,9675.0,21.0,-6419.0,20.5,7239.0,20.8,16,L,8,3413
2020-02-19 14:54:57.555876096,69.1117,-49.4604,518.0,4.0,-506.0,3.7,-111.0,3.4,416,L,8,3413
2015-06-19 15:06:05.751255040,69.1117,-49.4604,7887.0,102.0,-5331.0,83.8,5813.0,115.6,16,L,8,3413
2022-08-27 14:55:22.326095104,69.1117,-49.4604,8251.0,26.0,-5560.0,26.4,6096.0,26.2,16,L,8,3413
2019-01-31 14:54:33.076407040,69.1117,-49.4604,481.0,1.0,-469.0,1.5,-105.0,1.3,320,L,8,3413
2013-04-27 03:02:33.276001024,69.1117,-49.4604,7790.0,157.0,-5364.0,130.5,5649.0,177.2,16,L,8,3413
2017-07-04 14:54:45.719742208,69.1117,-49.4604,375.0,12.0,-374.0,12.1,-7.0,30.7,192,L,8,3413
2013-10-14 14:50:29.654471936,69.1117,-49.4604,10855.0,89.0,-7254.0,65.1,8076.0,105.0,15,L,8,3413
2020-09-22 14:55:06.495366912,69.1117,-49.4604,8441.0,147.0,-5728.0,104.5,6200.0,175.0,16,L,8,3413
2016-05-15 14:48:15.092481024,69.1117,-49.4604,8222.0,51.0,-5565.0,56.7,6053.0,45.0,16,L,8,3413
2014-07-18 15:06:40.192210944,69.1117,-49.4604,9409.0,36.0,-6382.0,32.1,6914.0,39.3,16,L,8,3413
2015-07-21 15:06:22.053426688,69.1117,-49.4604,10024.0,36.0,-6691.0,32.5,7464.0,38.1,16,L,8,3413
2016-05-31 14:48:18.092390144,69.1117,-49.4604,8204.0,75.0,-5540.0,95.3,6051.0,52.1,16,L,8,3413
2013-04-26 15:08:35.919600128,69.1117,-49.4604,8019.0,184.0,-5525.0,80.4,5812.0,242.4,16,L,8,3413
2018-03-31 15:06:13.631418880,69.1117,-49.4604,5383.0,77.0,-3970.0,44.8,3635.0,103.0,31,L,8,3413
2020-01-10 14:54:41.723233792,69.1117,-49.4604,551.0,6.0,-545.0,6.2,-81.0,11.3,496,L,8,3413
2019-07-26 14:54:22.309738240,69.1117,-49.4604,397.0,15.0,-396.0,15.0,-24.0,26.7,160,L,8,3413
2022-05-15 14:54:40.388233216,69.1117,-49.4604,337.0,19.0,-334.0,19.3,-41.0,15.0,160,L,8,3413
2013-05-17 14:59:34.134251008,69.1117,-49.4604,7551.0,159.0,-4629.0,163.6,5965.0,156.7,9,L,7,3413
2013-04-07 02:56:31.526064128,69.1117,-49.4604,7731.0,228.0,-5533.0,198.4,5400.0,255.5,10,L,8,3413
2018-05-03 14:59:45.318944000,69.1117,-49.4604,5559.0,80.0,-3929.0,77.5,3932.0,82.0,15,L,8,3413
2019-11-23 14:54:44.205072896,69.1117,-49.4604,409.0,15.0,-402.0,14.8,-76.0,12.2,239,L,8,3413
2017-07-28 14:54:13.460416000,69.1117,-49.4604,330.0,9.0,-330.0,8.5,-1.0,18.4,176,L,8,3413
2017-05-01 14:54:17.307116032,69.1117,-49.4604,5817.0,102.0,-4074.0,54.7,4152.0,133.2,32,L,8,3413
2022-06-11 00:00:09.977820928,69.1117,-49.4604,8213.0,275.0,-5699.0,309.8,5913.0,237.9,7,L,8,3413
2020-02-03 14:54:53.392888064,69.1117,-49.4604,525.0,3.0,-516.0,2.8,-95.0,3.7,448,L,8,3413
2021-07-05 00:05:59.976062976,69.1117,-49.4604,10225.0,86.0,-6854.0,66.0,7588.0,98.7,16,L,8,3413
2019-03-12 14:54:27.425772032,69.1117,-49.4604,5620.0,118.0,-3919.0,96.4,4028.0,135.8,15,L,8,3413
2013-03-12 02:49:32.752947968,69.1117,-49.4604,8731.0,113.0,-5825.0,144.4,6504.0,79.9,15,L,7,3413
2022-10-23 14:49:13.971954944,69.1117,-49.4604,8093.0,85.0,-5561.0,69.2,5880.0,96.4,16,L,8,3413
2019-02-24 14:54:32.016302080,69.1117,-49.4604,5841.0,110.0,-4004.0,75.6,4253.0,133.1,15,L,8,3413
2020-01-02 14:54:31.639021056,69.1117,-49.4604,391.0,9.0,-390.0,9.5,-12.0,15.2,159,L,8,3413
2022-03-07 15:00:38.326887936,69.1117,-49.4604,6461.0,186.0,-4528.0,107.0,4609.0,239.3,8,L,8,3413
2020-02-26 15:00:34.633195264,69.1117,-49.4604,5593.0,73.0,-4056.0,54.4,3851.0,89.3,31,L,8,3413
2020-02-18 15:00:37.892691968,69.1117,-49.4604,5888.0,107.0,-4080.0,79.4,4245.0,128.1,15,L,8,3413
2017-07-20 14:54:12.449412096,69.1117,-49.4604,354.0,11.0,-353.0,11.0,-21.0,18.7,160,L,8,3413
2019-07-18 14:54:24.447130880,69.1117,-49.4604,7619.0,16.0,-5140.0,15.7,5624.0,15.6,16,L,8,3413
2022-07-17 00:00:36.803053056,69.1117,-49.4604,7636.0,95.0,-5251.0,76.9,5544.0,108.1,16,L,8,3413
2022-04-15 15:06:36.176495104,69.1117,-49.4604,6653.0,240.0,-4450.0,147.5,4946.0,294.3,7,L,8,3413
2015-03-09 14:54:49.232183040,69.1117,-49.4604,642.0,5.0,-628.0,5.0,-133.0,3.4,480,L,8,3413
2014-10-15 15:00:49.422842112,69.1117,-49.4604,10195.0,156.0,-6689.0,90.1,7693.0,191.5,16,L,8,3413
2018-06-13 14:54:38.967492096,69.1117,-49.4604,382.0,9.0,-377.0,8.5,-62.0,13.1,240,L,8,3413
2022-02-12 14:54:48.913863936,69.1117,-49.4604,350.0,9.0,-336.0,7.4,-99.0,19.6,231,L,8,3413
2020-01-26 14:54:50.615844096,69.1117,-49.4604,550.0,3.0,-543.0,2.7,-90.0,4.1,464,L,8,3413
2019-02-24 14:54:08.137971968,69.1117,-49.4604,5809.0,87.0,-4032.0,54.5,4181.0,108.5,15,L,8,3413
2016-03-10 15:00:27.740550912,69.1117,-49.4604,7879.0,54.0,-5403.0,30.3,5735.0,69.0,15,L,8,3413
2020-12-17 00:06:10.621986048,69.1117,-49.4604,544.0,4.0,-529.0,4.0,-126.0,5.4,416,L,8,3413
2017-06-08 15:06:27.015268096,69.1117,-49.4604,6013.0,86.0,-4168.0,75.2,4334.0,95.7,16,L,8,3413
2021-06-05 14:54:30.285006080,69.1117,-49.4604,371.0,17.0,-368.0,17.1,-53.0,16.2,176,L,8,3413
2017-12-19 14:54:36.385472000,69.1117,-49.4604,400.0,16.0,-399.0,15.7,-30.0,16.5,207,L,8,3413
2019-10-04 15:06:22.001704960,69.1117,-49.4604,510.0,3.0,-492.0,2.8,-132.0,6.0,399,L,8,3413
2019-06-08 14:54:19.142426112,69.1117,-49.4604,400.0,18.0,-400.0,18.0,-12.0,19.5,160,L,8,3413
2019-07-03 14:48:39.177893888,69.1117,-49.4604,422.0,8.0,-417.0,7.9,-68.0,13.4,224,L,8,3413
2022-02-16 14:55:08.439632640,69.1117,-49.4604,350.0,9.0,-332.0,7.2,-111.0,18.3,239,L,8,3413
2019-01-23 14:54:31.294642944,69.1117,-49.4604,458.0,2.0,-448.0,1.8,-96.0,1.8,304,L,8,3413
2014-11-09 14:54:42.772129024,69.1117,-49.4604,650.0,6.0,-630.0,5.5,-159.0,8.2,463,L,8,3413
2019-03-02 15:06:27.708370944,69.1117,-49.4604,5177.0,62.0,-3860.0,33.6,3450.0,85.9,31,L,8,3413
2022-06-27 00:00:14.809227008,69.1117,-49.4604,6730.0,97.0,-4646.0,97.6,4870.0,96.4,24,L,9,3413
2022-06-28 14:54:50.264200960,69.1117,-49.4604,7112.0,54.0,-4983.0,43.7,5075.0,61.6,23,L,8,3413
2022-07-22 14:54:58.134105088,69.1117,-49.4604,7453.0,31.0,-5184.0,26.6,5355.0,33.9,24,L,9,3413
2016-12-24 14:54:39.481274880,69.1117,-49.4604,367.0,14.0,-358.0,14.3,-79.0,15.7,223,L,8,3413
2021-05-20 14:54:28.005392896,69.1117,-49.4604,8583.0,60.0,-5833.0,61.1,6297.0,59.4,16,L,8,3413
2022-03-18 15:06:40.724188928,69.1117,-49.4604,6723.0,90.0,-4606.0,54.1,4897.0,111.9,15,L,8,3413
2020-06-18 14:54:57.591695104,69.1117,-49.4604,534.0,5.0,-528.0,4.7,-83.0,6.2,527,L,8,3413
2014-07-20 14:54:43.504844032,69.1117,-49.4604,9423.0,25.0,-6379.0,26.1,6936.0,23.2,16,L,8,3413
2013-05-13 03:02:39.819916032,69.1117,-49.4604,8103.0,145.0,-5521.0,139.8,5931.0,149.0,15,L,7,3413
2021-02-20 15:00:39.421928960,69.1117,-49.4604,7903.0,167.0,-5495.0,63.4,5679.0,224.4,15,L,8,3413
2016-07-01 14:54:49.651539968,69.1117,-49.4604,599.0,2.0,-585.0,2.2,-126.0,2.3,479,L,8,3413
2019-09-20 14:54:36.608297984,69.1117,-49.4604,430.0,9.0,-429.0,8.9,-23.0,19.3,272,L,8,3413
2019-06-25 14:48:31.619401984,69.1117,-49.4604,7270.0,15.0,-4974.0,16.4,5302.0,13.0,16,L,8,3413
2020-09-20 15:06:36.883544832,69.1117,-49.4604,551.0,4.0,-539.0,3.6,-110.0,8.7,431,L,8,3413
2020-12-11 14:54:50.685746944,69.1117,-49.4604,546.0,6.0,-538.0,5.8,-88.0,5.6,528,L,8,3413
2018-06-27 15:06:35.976914944,69.1117,-49.4604,388.0,6.0,-381.0,5.7,-71.0,8.8,240,L,8,3413
2019-06-22 15:06:45.188293120,69.1117,-49.4604,539.0,3.0,-533.0,2.8,-82.0,7.1,480,L,8,3413
2016-11-06 14:54:45.125817088,69.1117,-49.4604,360.0,11.0,-350.0,11.3,-82.0,8.5,223,L,8,3413
2013-05-12 15:08:42.463513088,69.1117,-49.4604,7901.0,162.0,-5421.0,87.5,5747.0,207.3,16,L,8,3413
2016-06-07 14:54:30.374800640,69.1117,-49.4604,8255.0,99.0,-5607.0,50.6,6058.0,127.2,16,L,8,3413
2021-10-20 14:49:04.592009984,69.1117,-49.4604,8653.0,49.0,-5824.0,27.6,6399.0,60.6,16,L,8,3413
2022-07-14 14:54:52.545814016,69.1117,-49.4604,7508.0,68.0,-5080.0,72.6,5529.0,64.6,8,L,9,3413
2021-07-21 00:06:28.291538944,69.1117,-49.4604,10838.0,110.0,-7328.0,94.9,7985.0,121.5,16,L,8,3413
2019-01-15 14:54:28.517615104,69.1117,-49.4604,438.0,2.0,-429.0,1.8,-90.0,2.2,288,L,8,3413
2018-03-07 15:06:26.111537920,69.1117,-49.4604,5920.0,94.0,-4087.0,67.9,4283.0,112.8,15,L,8,3413
2018-02-11 15:06:31.771496192,69.1117,-49.4604,489.0,1.0,-462.0,1.1,-159.0,1.1,383,L,8,3413
2017-09-28 15:06:18.057687040,69.1117,-49.4604,456.0,4.0,-443.0,3.8,-105.0,9.1,304,L,8,3413
2017-09-20 15:06:23.448743168,69.1117,-49.4604,522.0,4.0,-504.0,3.8,-134.0,8.3,415,L,8,3413
2017-08-05 14:54:18.908290048,69.1117,-49.4604,364.0,11.0,-363.0,11.0,-22.0,25.3,160,L,8,3413
2014-06-26 14:55:35.838255104,69.1117,-49.4604,657.0,2.0,-638.0,2.1,-156.0,2.2,479,L,8,3413
2018-03-23 15:06:18.199845376,69.1117,-49.4604,5816.0,126.0,-4031.0,82.3,4192.0,156.5,15,L,8,3413
2021-12-30 14:54:53.758630912,69.1117,-49.4604,366.0,13.0,-356.0,12.2,-86.0,23.4,207,L,8,3413
2015-03-01 14:54:12.976168960,69.1117,-49.4604,476.0,12.0,-474.0,11.7,-50.0,11.3,239,L,8,3413
2017-06-18 14:54:17.025380096,69.1117,-49.4604,354.0,17.0,-353.0,16.5,-27.0,18.8,160,L,8,3413
2016-07-25 14:54:37.023161856,69.1117,-49.4604,561.0,4.0,-548.0,3.8,-120.0,6.2,527,L,8,3413
2016-11-14 14:54:46.813018880,69.1117,-49.4604,376.0,11.0,-370.0,11.5,-66.0,9.0,207,L,8,3413
2018-11-04 14:54:26.534531072,69.1117,-49.4604,514.0,9.0,-504.0,9.1,-102.0,8.2,432,L,8,3413
2019-02-06 15:06:33.182336000,69.1117,-49.4604,460.0,2.0,-450.0,2.2,-99.0,3.1,304,L,8,3413
2017-03-22 14:55:01.824474880,69.1117,-49.4604,544.0,6.0,-530.0,6.2,-125.0,5.8,432,L,8,3413
2021-09-05 14:54:51.674467072,69.1117,-49.4604,566.0,5.0,-554.0,5.0,-117.0,9.8,423,L,8,3413
2017-06-18 14:54:54.327659008,69.1117,-49.4604,386.0,12.0,-384.0,12.1,-42.0,23.0,224,L,8,3413
2019-01-24 14:48:19.998676736,69.1117,-49.4604,412.0,3.0,-399.0,2.5,-104.0,2.8,256,L,8,3413
2018-09-23 15:06:22.273868032,69.1117,-49.4604,510.0,4.0,-499.0,3.3,-104.0,8.3,415,L,8,3413
2018-02-11 15:06:30.952549888,69.1117,-49.4604,514.0,2.0,-500.0,2.0,-122.0,3.6,415,L,8,3413
2019-12-25 14:54:30.245760000,69.1117,-49.4604,372.0,14.0,-372.0,14.3,-6.0,19.2,175,L,8,3413
2013-05-08 15:05:38.086633984,69.1117,-49.4604,7868.0,390.0,-5594.0,209.1,5532.0,512.4,7,L,8,3413
2022-07-20 15:06:55.757991936,69.1117,-49.4604,7333.0,53.0,-5203.0,42.4,5168.0,62.4,24,L,9,3413
2013-05-13 03:02:32.043275008,69.1117,-49.4604,7390.0,170.0,-4933.0,165.5,5503.0,173.0,16,L,8,3413
2014-05-17 14:53:59.949487104,69.1117,-49.4604,7817.0,62.0,-5203.0,65.6,5834.0,58.0,15,L,8,3413
2019-03-20 14:54:46.769522944,69.1117,-49.4604,510.0,6.0,-500.0,5.9,-102.0,4.8,416,L,8,3413
2017-11-07 15:06:14.725637120,69.1117,-49.4604,479.0,7.0,-460.0,6.4,-137.0,12.4,319,L,8,3413
2022-02-04 14:54:47.172378112,69.1117,-49.4604,349.0,9.0,-320.0,8.0,-138.0,13.5,247,L,8,3413
2018-09-01 14:54:32.035067904,69.1117,-49.4604,489.0,4.0,-471.0,4.2,-133.0,5.7,399,L,8,3413
2018-03-25 14:54:47.709072896,69.1117,-49.4604,494.0,8.0,-475.0,7.7,-136.0,8.3,399,L,8,3413
2016-08-02 14:54:31.653466112,69.1117,-49.4604,570.0,5.0,-561.0,4.5,-101.0,5.7,543,L,8,3413
2018-06-05 14:53:57.716453888,69.1117,-49.4604,356.0,14.0,-355.0,13.7,-11.0,10.2,159,L,8,3413
2020-06-26 14:54:58.984955904,69.1117,-49.4604,540.0,4.0,-532.0,3.7,-93.0,7.1,511,L,8,3413
2017-07-28 14:54:17.897285888,69.1117,-49.4604,372.0,13.0,-369.0,12.4,-50.0,20.5,144,L,8,3413
2020-06-18 14:54:27.168666880,69.1117,-49.4604,399.0,13.0,-399.0,13.0,-6.0,17.6,176,L,8,3413
2014-06-02 14:54:02.173059072,69.1117,-49.4604,8504.0,87.0,-5802.0,93.8,6217.0,80.5,16,L,8,3413
